name,price,area,source
16364195,152,Charlottenburg-Wilm.,airbnb
8707542,35,Charlottenburg-Wilm.,airbnb
15338805,35,Charlottenburg-Wilm.,airbnb
14741046,26,Charlottenburg-Wilm.,airbnb
5527978,25,Charlottenburg-Wilm.,airbnb
6242101,89,Charlottenburg-Wilm.,airbnb
10046569,53,Charlottenburg-Wilm.,airbnb
18196096,37,Charlottenburg-Wilm.,airbnb
1939282,76,Charlottenburg-Wilm.,airbnb
3298027,35,Charlottenburg-Wilm.,airbnb
4702615,58,Charlottenburg-Wilm.,airbnb
5456595,69,Charlottenburg-Wilm.,airbnb
7059834,35,Tempelhof - Schöneberg,airbnb
17732227,71,Tempelhof - Schöneberg,airbnb
15824345,16,Tempelhof - Schöneberg,airbnb
17666099,31,Treptow - Köpenick,airbnb
18606504,44,Treptow - Köpenick,airbnb
13820504,24,Treptow - Köpenick,airbnb
16551857,44,Treptow - Köpenick,airbnb
8882726,107,Treptow - Köpenick,airbnb
11612369,48,Treptow - Köpenick,airbnb
9345649,80,Treptow - Köpenick,airbnb
7553219,30,Treptow - Köpenick,airbnb
14063894,25,Treptow - Köpenick,airbnb
15915203,22,Treptow - Köpenick,airbnb
17502338,21,Treptow - Köpenick,airbnb
3727551,44,Treptow - Köpenick,airbnb
18150567,13,Treptow - Köpenick,airbnb
18127028,89,Treptow - Köpenick,airbnb
16185797,34,Pankow,airbnb
7382407,35,Pankow,airbnb
8117320,53,Pankow,airbnb
8560751,46,Pankow,airbnb
16804721,76,Pankow,airbnb
13721109,88,Pankow,airbnb
7703960,31,Pankow,airbnb
13388400,89,Pankow,airbnb
1656357,31,Pankow,airbnb
5388498,35,Pankow,airbnb
16200563,34,Pankow,airbnb
2639933,33,Charlottenburg-Wilm.,airbnb
1456185,49,Charlottenburg-Wilm.,airbnb
13172312,62,Charlottenburg-Wilm.,airbnb
2678724,108,Charlottenburg-Wilm.,airbnb
7838790,33,Charlottenburg-Wilm.,airbnb
17864165,26,Charlottenburg-Wilm.,airbnb
4066963,44,Charlottenburg-Wilm.,airbnb
18245832,27,Steglitz - Zehlendorf,airbnb
15978652,13,Spandau,airbnb
1249855,42,Spandau,airbnb
541288,62,Steglitz - Zehlendorf,airbnb
3973396,26,Steglitz - Zehlendorf,airbnb
12841794,31,Steglitz - Zehlendorf,airbnb
17550772,25,Spandau,airbnb
3824109,31,Spandau,airbnb
4513961,107,Steglitz - Zehlendorf,airbnb
244820,67,Steglitz - Zehlendorf,airbnb
5421594,58,Steglitz - Zehlendorf,airbnb
4830704,16,Steglitz - Zehlendorf,airbnb
11656149,49,Steglitz - Zehlendorf,airbnb
3347351,40,Steglitz - Zehlendorf,airbnb
13827278,51,Steglitz - Zehlendorf,airbnb
17326638,26,Steglitz - Zehlendorf,airbnb
9804540,98,Steglitz - Zehlendorf,airbnb
1134401,37,Tempelhof - Schöneberg,airbnb
14609404,85,Charlottenburg-Wilm.,airbnb
15627984,11,Charlottenburg-Wilm.,airbnb
6840368,17,Charlottenburg-Wilm.,airbnb
7080114,49,Reinickendorf,airbnb
1099116,53,Friedrichshain-Kreuzberg,airbnb
15528751,35,Friedrichshain-Kreuzberg,airbnb
16110908,134,Friedrichshain-Kreuzberg,airbnb
14702867,98,Friedrichshain-Kreuzberg,airbnb
13180410,44,Friedrichshain-Kreuzberg,airbnb
11543250,23,Friedrichshain-Kreuzberg,airbnb
16853223,52,Friedrichshain-Kreuzberg,airbnb
18493019,35,Friedrichshain-Kreuzberg,airbnb
17038488,44,Friedrichshain-Kreuzberg,airbnb
4813440,62,Friedrichshain-Kreuzberg,airbnb
6976053,53,Friedrichshain-Kreuzberg,airbnb
2060429,62,Friedrichshain-Kreuzberg,airbnb
10448387,44,Friedrichshain-Kreuzberg,airbnb
8087198,26,Friedrichshain-Kreuzberg,airbnb
16801728,26,Friedrichshain-Kreuzberg,airbnb
17648459,31,Friedrichshain-Kreuzberg,airbnb
10047205,31,Friedrichshain-Kreuzberg,airbnb
7686114,44,Friedrichshain-Kreuzberg,airbnb
9193397,31,Friedrichshain-Kreuzberg,airbnb
4650964,53,Friedrichshain-Kreuzberg,airbnb
999465,134,Friedrichshain-Kreuzberg,airbnb
18155257,40,Friedrichshain-Kreuzberg,airbnb
13906419,31,Friedrichshain-Kreuzberg,airbnb
1193802,67,Friedrichshain-Kreuzberg,airbnb
16786723,40,Friedrichshain-Kreuzberg,airbnb
12284125,71,Friedrichshain-Kreuzberg,airbnb
5967880,44,Friedrichshain-Kreuzberg,airbnb
14960438,52,Lichtenberg,airbnb
11155997,31,Neukölln,airbnb
17699551,44,Neukölln,airbnb
852203,26,Neukölln,airbnb
15352589,17,Reinickendorf,airbnb
14664577,80,Charlottenburg-Wilm.,airbnb
17395003,76,Friedrichshain-Kreuzberg,airbnb
4483516,44,Friedrichshain-Kreuzberg,airbnb
265408,21,Friedrichshain-Kreuzberg,airbnb
7249755,31,Friedrichshain-Kreuzberg,airbnb
9893925,42,Friedrichshain-Kreuzberg,airbnb
5692698,89,Friedrichshain-Kreuzberg,airbnb
8645251,29,Friedrichshain-Kreuzberg,airbnb
16376349,35,Friedrichshain-Kreuzberg,airbnb
13296065,44,Friedrichshain-Kreuzberg,airbnb
10453457,71,Friedrichshain-Kreuzberg,airbnb
12102802,26,Friedrichshain-Kreuzberg,airbnb
4100081,27,Friedrichshain-Kreuzberg,airbnb
15428342,16,Friedrichshain-Kreuzberg,airbnb
8216321,62,Friedrichshain-Kreuzberg,airbnb
11317202,26,Friedrichshain-Kreuzberg,airbnb
3206456,77,Friedrichshain-Kreuzberg,airbnb
255912,44,Friedrichshain-Kreuzberg,airbnb
12492642,75,Friedrichshain-Kreuzberg,airbnb
15637710,71,Friedrichshain-Kreuzberg,airbnb
1957394,89,Friedrichshain-Kreuzberg,airbnb
11704966,71,Friedrichshain-Kreuzberg,airbnb
5216284,31,Friedrichshain-Kreuzberg,airbnb
9490403,51,Friedrichshain-Kreuzberg,airbnb
18402471,31,Friedrichshain-Kreuzberg,airbnb
7927437,17,Friedrichshain-Kreuzberg,airbnb
14074411,35,Friedrichshain-Kreuzberg,airbnb
13812209,62,Friedrichshain-Kreuzberg,airbnb
7782875,26,Friedrichshain-Kreuzberg,airbnb
16747869,38,Friedrichshain-Kreuzberg,airbnb
10520476,71,Friedrichshain-Kreuzberg,airbnb
3114637,53,Friedrichshain-Kreuzberg,airbnb
16877097,125,Friedrichshain-Kreuzberg,airbnb
15828047,76,Friedrichshain-Kreuzberg,airbnb
8747968,53,Friedrichshain-Kreuzberg,airbnb
11041632,103,Friedrichshain-Kreuzberg,airbnb
3635346,71,Friedrichshain-Kreuzberg,airbnb
4543706,76,Tempelhof - Schöneberg,airbnb
17649402,44,Tempelhof - Schöneberg,airbnb
1325593,53,Tempelhof - Schöneberg,airbnb
7538728,17,Tempelhof - Schöneberg,airbnb
1130356,40,Neukölln,airbnb
16131170,22,Neukölln,airbnb
5468051,53,Neukölln,airbnb
14163493,25,Neukölln,airbnb
11215317,35,Neukölln,airbnb
209240,35,Neukölln,airbnb
2520219,31,Neukölln,airbnb
17817501,57,Neukölln,airbnb
8103794,44,Neukölln,airbnb
12180824,44,Neukölln,airbnb
16686373,31,Neukölln,airbnb
18455001,30,Neukölln,airbnb
11914556,108,Neukölln,airbnb
14113788,80,Neukölln,airbnb
8909893,13,Mitte,airbnb
10150873,13,Mitte,airbnb
12569027,30,Mitte,airbnb
6863096,40,Mitte,airbnb
3724761,17,Mitte,airbnb
13860763,62,Mitte,airbnb
7306133,44,Mitte,airbnb
7959164,33,Mitte,airbnb
17917768,24,Mitte,airbnb
17743136,71,Mitte,airbnb
10245497,35,Mitte,airbnb
16793007,52,Mitte,airbnb
4656089,32,Mitte,airbnb
13304880,36,Mitte,airbnb
17563929,16,Mitte,airbnb
6927945,12,Mitte,airbnb
12800241,44,Mitte,airbnb
17595789,31,Mitte,airbnb
6927782,44,Mitte,airbnb
18608898,13,Mitte,airbnb
17294210,58,Mitte,airbnb
14328908,31,Mitte,airbnb
14327015,216,Mitte,airbnb
18073466,33,Mitte,airbnb
11370956,28,Mitte,airbnb
14019263,26,Mitte,airbnb
13584035,26,Mitte,airbnb
8210533,44,Mitte,airbnb
2428020,44,Mitte,airbnb
7865639,26,Mitte,airbnb
5177386,25,Mitte,airbnb
14972298,26,Mitte,airbnb
5429814,76,Mitte,airbnb
8044569,17,Mitte,airbnb
17786717,22,Mitte,airbnb
5983873,31,Mitte,airbnb
834470,44,Mitte,airbnb
18019702,35,Mitte,airbnb
6855322,25,Mitte,airbnb
5017338,58,Mitte,airbnb
1269149,17,Mitte,airbnb
7606894,62,Mitte,airbnb
10017752,40,Friedrichshain-Kreuzberg,airbnb
1656340,266,Friedrichshain-Kreuzberg,airbnb
12161903,26,Friedrichshain-Kreuzberg,airbnb
9839065,44,Friedrichshain-Kreuzberg,airbnb
14117491,35,Pankow,airbnb
7650301,80,Pankow,airbnb
7367209,31,Pankow,airbnb
5237611,35,Pankow,airbnb
3745054,30,Pankow,airbnb
17570763,26,Pankow,airbnb
831334,58,Pankow,airbnb
5408065,44,Pankow,airbnb
1339797,31,Pankow,airbnb
15887560,44,Pankow,airbnb
13821585,134,Pankow,airbnb
16268853,143,Pankow,airbnb
17965602,215,Pankow,airbnb
1672587,62,Pankow,airbnb
6991627,80,Pankow,airbnb
1314601,37,Pankow,airbnb
2090440,35,Pankow,airbnb
775725,179,Pankow,airbnb
14259968,25,Pankow,airbnb
16046169,35,Pankow,airbnb
677598,39,Pankow,airbnb
6822281,80,Pankow,airbnb
12406884,34,Charlottenburg-Wilm.,airbnb
17688829,31,Pankow,airbnb
17342456,26,Pankow,airbnb
3376380,34,Pankow,airbnb
3299282,115,Pankow,airbnb
12416167,179,Pankow,airbnb
18439968,71,Charlottenburg-Wilm.,airbnb
18230352,25,Charlottenburg-Wilm.,airbnb
18592587,89,Charlottenburg-Wilm.,airbnb
18356413,44,Charlottenburg-Wilm.,airbnb
16633391,58,Charlottenburg-Wilm.,airbnb
14751108,53,Pankow,airbnb
2393639,76,Pankow,airbnb
14049768,15,Pankow,airbnb
2945347,35,Pankow,airbnb
18209585,35,Pankow,airbnb
6002679,71,Pankow,airbnb
7570718,19,Pankow,airbnb
8481704,79,Friedrichshain-Kreuzberg,airbnb
8123175,44,Friedrichshain-Kreuzberg,airbnb
5760060,26,Friedrichshain-Kreuzberg,airbnb
5228829,47,Friedrichshain-Kreuzberg,airbnb
13407286,40,Friedrichshain-Kreuzberg,airbnb
3060664,44,Friedrichshain-Kreuzberg,airbnb
15392860,70,Friedrichshain-Kreuzberg,airbnb
3066273,30,Friedrichshain-Kreuzberg,airbnb
3765261,40,Friedrichshain-Kreuzberg,airbnb
15080220,47,Friedrichshain-Kreuzberg,airbnb
14233505,40,Friedrichshain-Kreuzberg,airbnb
7091063,17,Friedrichshain-Kreuzberg,airbnb
7605494,44,Friedrichshain-Kreuzberg,airbnb
13804335,35,Friedrichshain-Kreuzberg,airbnb
16431212,76,Friedrichshain-Kreuzberg,airbnb
12940230,40,Friedrichshain-Kreuzberg,airbnb
16013696,76,Friedrichshain-Kreuzberg,airbnb
13391306,33,Friedrichshain-Kreuzberg,airbnb
9976788,46,Friedrichshain-Kreuzberg,airbnb
13903254,53,Pankow,airbnb
3152009,44,Pankow,airbnb
7712933,19,Friedrichshain-Kreuzberg,airbnb
9892556,58,Friedrichshain-Kreuzberg,airbnb
44423,50,Friedrichshain-Kreuzberg,airbnb
4648139,35,Friedrichshain-Kreuzberg,airbnb
16388476,58,Friedrichshain-Kreuzberg,airbnb
10854813,25,Friedrichshain-Kreuzberg,airbnb
252967,28,Friedrichshain-Kreuzberg,airbnb
4594155,38,Friedrichshain-Kreuzberg,airbnb
17114280,40,Friedrichshain-Kreuzberg,airbnb
14001212,44,Friedrichshain-Kreuzberg,airbnb
16487489,26,Friedrichshain-Kreuzberg,airbnb
16864079,41,Friedrichshain-Kreuzberg,airbnb
14259165,34,Friedrichshain-Kreuzberg,airbnb
10015667,188,Friedrichshain-Kreuzberg,airbnb
6472599,29,Friedrichshain-Kreuzberg,airbnb
18203539,53,Friedrichshain-Kreuzberg,airbnb
18055965,56,Friedrichshain-Kreuzberg,airbnb
16477384,34,Friedrichshain-Kreuzberg,airbnb
18251553,35,Friedrichshain-Kreuzberg,airbnb
9469691,40,Friedrichshain-Kreuzberg,airbnb
15105242,35,Friedrichshain-Kreuzberg,airbnb
12220536,44,Friedrichshain-Kreuzberg,airbnb
7430589,28,Neukölln,airbnb
5727201,34,Neukölln,airbnb
10244310,35,Neukölln,airbnb
17710272,51,Neukölln,airbnb
2831043,50,Neukölln,airbnb
5573930,22,Neukölln,airbnb
789136,58,Neukölln,airbnb
11405956,35,Neukölln,airbnb
18582749,71,Tempelhof - Schöneberg,airbnb
3384811,56,Neukölln,airbnb
15067554,71,Treptow - Köpenick,airbnb
7143189,17,Marzahn - Hellersdorf,airbnb
1711351,76,Marzahn - Hellersdorf,airbnb
17503279,26,Reinickendorf,airbnb
172717,71,Reinickendorf,airbnb
14218762,20,Reinickendorf,airbnb
11224659,13,Reinickendorf,airbnb
626620,26,Reinickendorf,airbnb
13409795,38,Tempelhof - Schöneberg,airbnb
17540625,26,Tempelhof - Schöneberg,airbnb
2398968,58,Tempelhof - Schöneberg,airbnb
2197501,29,Tempelhof - Schöneberg,airbnb
14769506,40,Tempelhof - Schöneberg,airbnb
4798632,31,Tempelhof - Schöneberg,airbnb
1325085,45,Tempelhof - Schöneberg,airbnb
3607046,44,Tempelhof - Schöneberg,airbnb
2993026,62,Tempelhof - Schöneberg,airbnb
6773474,16,Tempelhof - Schöneberg,airbnb
1254631,25,Tempelhof - Schöneberg,airbnb
14546042,22,Tempelhof - Schöneberg,airbnb
7476255,22,Tempelhof - Schöneberg,airbnb
17050883,53,Friedrichshain-Kreuzberg,airbnb
17262359,58,Friedrichshain-Kreuzberg,airbnb
5330513,71,Friedrichshain-Kreuzberg,airbnb
6248042,26,Friedrichshain-Kreuzberg,airbnb
13042917,40,Friedrichshain-Kreuzberg,airbnb
6847300,125,Pankow,airbnb
17887372,125,Marzahn - Hellersdorf,airbnb
14002057,89,Friedrichshain-Kreuzberg,airbnb
1592849,62,Friedrichshain-Kreuzberg,airbnb
3211272,36,Friedrichshain-Kreuzberg,airbnb
17767954,21,Friedrichshain-Kreuzberg,airbnb
1965201,71,Friedrichshain-Kreuzberg,airbnb
18150050,44,Friedrichshain-Kreuzberg,airbnb
13105230,35,Friedrichshain-Kreuzberg,airbnb
12301815,31,Friedrichshain-Kreuzberg,airbnb
16821725,88,Friedrichshain-Kreuzberg,airbnb
7523992,40,Friedrichshain-Kreuzberg,airbnb
10402942,107,Pankow,airbnb
1351684,98,Pankow,airbnb
769196,62,Pankow,airbnb
504259,179,Pankow,airbnb
205129,62,Pankow,airbnb
15712025,107,Pankow,airbnb
13924948,23,Pankow,airbnb
3781730,44,Pankow,airbnb
15772191,17,Pankow,airbnb
17953021,44,Pankow,airbnb
10659774,44,Pankow,airbnb
3790384,43,Pankow,airbnb
13946098,24,Pankow,airbnb
17395419,55,Pankow,airbnb
3234729,25,Pankow,airbnb
9521041,94,Pankow,airbnb
15024614,31,Pankow,airbnb
1390729,53,Pankow,airbnb
6828718,89,Pankow,airbnb
9638686,62,Pankow,airbnb
1306162,51,Charlottenburg-Wilm.,airbnb
11157419,22,Marzahn - Hellersdorf,airbnb
15954175,116,Reinickendorf,airbnb
14129936,44,Friedrichshain-Kreuzberg,airbnb
16059187,49,Friedrichshain-Kreuzberg,airbnb
16062719,26,Friedrichshain-Kreuzberg,airbnb
15794068,40,Friedrichshain-Kreuzberg,airbnb
4767324,20,Friedrichshain-Kreuzberg,airbnb
6667264,49,Friedrichshain-Kreuzberg,airbnb
17690548,49,Friedrichshain-Kreuzberg,airbnb
13231272,17,Friedrichshain-Kreuzberg,airbnb
6649099,49,Friedrichshain-Kreuzberg,airbnb
16764819,53,Friedrichshain-Kreuzberg,airbnb
6608866,89,Friedrichshain-Kreuzberg,airbnb
14470451,26,Friedrichshain-Kreuzberg,airbnb
6635677,53,Friedrichshain-Kreuzberg,airbnb
5733336,23,Friedrichshain-Kreuzberg,airbnb
9823361,71,Friedrichshain-Kreuzberg,airbnb
17528358,16,Friedrichshain-Kreuzberg,airbnb
1588899,26,Friedrichshain-Kreuzberg,airbnb
7479066,44,Friedrichshain-Kreuzberg,airbnb
11473585,48,Mitte,airbnb
14497067,59,Mitte,airbnb
4765413,55,Mitte,airbnb
10897136,71,Mitte,airbnb
1126699,49,Mitte,airbnb
191023,44,Mitte,airbnb
4282537,26,Mitte,airbnb
16592665,143,Mitte,airbnb
17248060,71,Mitte,airbnb
15145934,71,Mitte,airbnb
533864,87,Mitte,airbnb
16393668,89,Mitte,airbnb
5392688,179,Mitte,airbnb
4779074,107,Mitte,airbnb
8837868,62,Mitte,airbnb
1152925,58,Mitte,airbnb
7918098,51,Mitte,airbnb
17420206,38,Mitte,airbnb
17245968,8,Mitte,airbnb
8176797,26,Mitte,airbnb
6524799,67,Mitte,airbnb
14191082,116,Mitte,airbnb
6453584,67,Mitte,airbnb
16978527,143,Mitte,airbnb
6907746,106,Mitte,airbnb
4149444,49,Mitte,airbnb
1523419,112,Mitte,airbnb
5670207,80,Mitte,airbnb
4658675,89,Mitte,airbnb
9645252,20,Mitte,airbnb
13489704,71,Mitte,airbnb
82893,62,Mitte,airbnb
16050152,62,Mitte,airbnb
2141476,107,Mitte,airbnb
2082346,62,Mitte,airbnb
2377008,56,Mitte,airbnb
15337247,88,Mitte,airbnb
3801133,13,Mitte,airbnb
1900623,44,Mitte,airbnb
18291661,58,Mitte,airbnb
15147058,53,Mitte,airbnb
3481705,38,Mitte,airbnb
17544847,85,Mitte,airbnb
4698551,28,Mitte,airbnb
7453216,43,Mitte,airbnb
7729752,53,Mitte,airbnb
15658293,107,Mitte,airbnb
15198842,35,Mitte,airbnb
14722241,62,Mitte,airbnb
5741365,44,Mitte,airbnb
14864073,45,Mitte,airbnb
1003953,39,Mitte,airbnb
12094494,31,Mitte,airbnb
16414084,44,Mitte,airbnb
15533854,52,Mitte,airbnb
17780550,34,Mitte,airbnb
7359140,35,Mitte,airbnb
1715093,35,Mitte,airbnb
15559917,39,Mitte,airbnb
1185628,44,Mitte,airbnb
11997947,161,Mitte,airbnb
854246,68,Mitte,airbnb
6229070,67,Mitte,airbnb
5504117,8,Mitte,airbnb
14909737,53,Mitte,airbnb
15786070,36,Tempelhof - Schöneberg,airbnb
12858869,19,Tempelhof - Schöneberg,airbnb
10151803,37,Neukölln,airbnb
273947,40,Neukölln,airbnb
3866359,60,Neukölln,airbnb
12335490,38,Neukölln,airbnb
5961829,35,Neukölln,airbnb
3658601,22,Neukölln,airbnb
4190139,26,Neukölln,airbnb
17295879,26,Neukölln,airbnb
11901953,58,Neukölln,airbnb
14869163,53,Neukölln,airbnb
8823885,58,Neukölln,airbnb
14853161,35,Neukölln,airbnb
11329475,40,Neukölln,airbnb
7970439,49,Neukölln,airbnb
17603314,53,Neukölln,airbnb
6514261,26,Neukölln,airbnb
17864560,22,Neukölln,airbnb
13423763,40,Neukölln,airbnb
17727387,89,Neukölln,airbnb
17156050,67,Neukölln,airbnb
8110643,28,Neukölln,airbnb
16280350,44,Neukölln,airbnb
5356569,39,Mitte,airbnb
2995025,31,Mitte,airbnb
824657,54,Mitte,airbnb
17496401,21,Mitte,airbnb
16696589,85,Mitte,airbnb
18471213,19,Mitte,airbnb
18386291,26,Mitte,airbnb
13794724,44,Mitte,airbnb
16348079,51,Mitte,airbnb
7992227,12,Mitte,airbnb
17129696,65,Mitte,airbnb
16341444,33,Mitte,airbnb
13912682,53,Mitte,airbnb
6936087,35,Mitte,airbnb
12843786,43,Mitte,airbnb
11933122,53,Mitte,airbnb
13636844,24,Mitte,airbnb
17771956,35,Mitte,airbnb
14660038,64,Mitte,airbnb
12235017,35,Mitte,airbnb
16683584,33,Mitte,airbnb
7926222,26,Mitte,airbnb
7252832,58,Mitte,airbnb
7215337,8,Mitte,airbnb
885925,314,Mitte,airbnb
13517903,28,Mitte,airbnb
11504229,31,Mitte,airbnb
8137891,31,Mitte,airbnb
5639071,49,Mitte,airbnb
10651356,22,Mitte,airbnb
3991759,39,Mitte,airbnb
5629767,49,Mitte,airbnb
7099405,20,Mitte,airbnb
6541276,62,Mitte,airbnb
3844725,34,Mitte,airbnb
15763658,13,Mitte,airbnb
9204448,31,Mitte,airbnb
593269,58,Mitte,airbnb
5727180,22,Mitte,airbnb
7349492,52,Mitte,airbnb
17311425,32,Mitte,airbnb
18183766,22,Mitte,airbnb
12908712,40,Mitte,airbnb
5218671,26,Mitte,airbnb
8421878,49,Mitte,airbnb
13374515,22,Mitte,airbnb
6323518,57,Mitte,airbnb
17917751,22,Mitte,airbnb
15353083,31,Mitte,airbnb
1460683,85,Mitte,airbnb
7539502,24,Mitte,airbnb
16079041,107,Friedrichshain-Kreuzberg,airbnb
1055723,80,Friedrichshain-Kreuzberg,airbnb
15099340,22,Neukölln,airbnb
17454158,14,Neukölln,airbnb
8642908,22,Neukölln,airbnb
8011293,26,Neukölln,airbnb
14291393,102,Neukölln,airbnb
8260023,314,Neukölln,airbnb
16078880,107,Treptow - Köpenick,airbnb
17373198,44,Treptow - Köpenick,airbnb
1793251,35,Neukölln,airbnb
745440,40,Neukölln,airbnb
10963805,28,Neukölln,airbnb
18114123,31,Neukölln,airbnb
11955697,24,Neukölln,airbnb
7407234,27,Neukölln,airbnb
162012,35,Neukölln,airbnb
10276870,17,Steglitz - Zehlendorf,airbnb
4855074,17,Spandau,airbnb
9500159,35,Spandau,airbnb
16582078,58,Steglitz - Zehlendorf,airbnb
11654916,67,Steglitz - Zehlendorf,airbnb
18368097,22,Steglitz - Zehlendorf,airbnb
9772452,58,Steglitz - Zehlendorf,airbnb
242927,71,Steglitz - Zehlendorf,airbnb
11382882,22,Steglitz - Zehlendorf,airbnb
6171627,62,Steglitz - Zehlendorf,airbnb
18177351,16,Tempelhof - Schöneberg,airbnb
15576874,26,Neukölln,airbnb
16476553,34,Neukölln,airbnb
16887942,314,Neukölln,airbnb
2408311,53,Neukölln,airbnb
17595362,121,Neukölln,airbnb
4750779,22,Neukölln,airbnb
16317818,89,Neukölln,airbnb
2324202,53,Neukölln,airbnb
10778221,29,Neukölln,airbnb
6534536,105,Neukölln,airbnb
10202810,20,Neukölln,airbnb
16628442,22,Neukölln,airbnb
8452895,35,Neukölln,airbnb
7724336,28,Neukölln,airbnb
170974,35,Neukölln,airbnb
13747845,43,Neukölln,airbnb
10534959,18,Neukölln,airbnb
15830485,62,Neukölln,airbnb
18057147,80,Neukölln,airbnb
14189760,134,Neukölln,airbnb
8681790,53,Neukölln,airbnb
18069163,17,Tempelhof - Schöneberg,airbnb
17118731,17,Tempelhof - Schöneberg,airbnb
8419081,40,Tempelhof - Schöneberg,airbnb
7472583,26,Tempelhof - Schöneberg,airbnb
5741809,32,Treptow - Köpenick,airbnb
7588243,58,Treptow - Köpenick,airbnb
8519056,62,Treptow - Köpenick,airbnb
7727493,19,Treptow - Köpenick,airbnb
1566208,22,Treptow - Köpenick,airbnb
18469600,35,Treptow - Köpenick,airbnb
9918391,22,Treptow - Köpenick,airbnb
15418846,35,Treptow - Köpenick,airbnb
17604826,28,Treptow - Köpenick,airbnb
8999273,35,Treptow - Köpenick,airbnb
8135806,53,Charlottenburg-Wilm.,airbnb
400642,67,Charlottenburg-Wilm.,airbnb
4020404,53,Charlottenburg-Wilm.,airbnb
3988630,76,Charlottenburg-Wilm.,airbnb
7380587,67,Charlottenburg-Wilm.,airbnb
16009186,21,Charlottenburg-Wilm.,airbnb
6720746,35,Charlottenburg-Wilm.,airbnb
16142158,54,Charlottenburg-Wilm.,airbnb
7267099,53,Charlottenburg-Wilm.,airbnb
18306848,28,Charlottenburg-Wilm.,airbnb
8396372,22,Charlottenburg-Wilm.,airbnb
18524317,31,Charlottenburg-Wilm.,airbnb
14131037,31,Charlottenburg-Wilm.,airbnb
5535540,17,Charlottenburg-Wilm.,airbnb
11818826,22,Charlottenburg-Wilm.,airbnb
8622008,34,Charlottenburg-Wilm.,airbnb
5132173,44,Charlottenburg-Wilm.,airbnb
5123152,75,Charlottenburg-Wilm.,airbnb
16461057,44,Lichtenberg,airbnb
14007310,14,Lichtenberg,airbnb
14906952,24,Lichtenberg,airbnb
15069720,31,Lichtenberg,airbnb
8426119,40,Lichtenberg,airbnb
755936,76,Lichtenberg,airbnb
9798793,35,Lichtenberg,airbnb
12194348,26,Charlottenburg-Wilm.,airbnb
16307350,219,Charlottenburg-Wilm.,airbnb
13505089,89,Charlottenburg-Wilm.,airbnb
18082169,58,Charlottenburg-Wilm.,airbnb
7553386,39,Charlottenburg-Wilm.,airbnb
3681220,44,Neukölln,airbnb
7812207,44,Neukölln,airbnb
7897510,26,Neukölln,airbnb
2419706,31,Reinickendorf,airbnb
7274055,35,Friedrichshain-Kreuzberg,airbnb
11979357,44,Friedrichshain-Kreuzberg,airbnb
14580931,53,Friedrichshain-Kreuzberg,airbnb
8320680,44,Friedrichshain-Kreuzberg,airbnb
4627952,112,Friedrichshain-Kreuzberg,airbnb
14651212,31,Friedrichshain-Kreuzberg,airbnb
3109265,58,Friedrichshain-Kreuzberg,airbnb
13618121,199,Friedrichshain-Kreuzberg,airbnb
18128625,26,Lichtenberg,airbnb
3753741,17,Lichtenberg,airbnb
8696900,15,Lichtenberg,airbnb
17977847,31,Lichtenberg,airbnb
18587678,44,Lichtenberg,airbnb
14132402,35,Lichtenberg,airbnb
9785243,26,Neukölln,airbnb
14829903,14,Neukölln,airbnb
11474059,8,Neukölln,airbnb
18322348,13,Neukölln,airbnb
9285147,53,Neukölln,airbnb
6658190,62,Neukölln,airbnb
7272435,31,Neukölln,airbnb
11711267,31,Neukölln,airbnb
18285392,44,Neukölln,airbnb
16515761,26,Neukölln,airbnb
262852,26,Neukölln,airbnb
15801558,57,Neukölln,airbnb
14051575,44,Neukölln,airbnb
541663,26,Neukölln,airbnb
16661918,31,Neukölln,airbnb
4798252,26,Neukölln,airbnb
10818853,107,Neukölln,airbnb
16452496,89,Neukölln,airbnb
9967282,53,Treptow - Köpenick,airbnb
1150181,44,Treptow - Köpenick,airbnb
8699527,26,Lichtenberg,airbnb
16881873,9,Lichtenberg,airbnb
18046299,26,Lichtenberg,airbnb
14878503,25,Lichtenberg,airbnb
236552,34,Friedrichshain-Kreuzberg,airbnb
9060983,41,Friedrichshain-Kreuzberg,airbnb
13108328,53,Friedrichshain-Kreuzberg,airbnb
8953840,35,Friedrichshain-Kreuzberg,airbnb
4629438,35,Friedrichshain-Kreuzberg,airbnb
11112288,44,Friedrichshain-Kreuzberg,airbnb
494685,193,Friedrichshain-Kreuzberg,airbnb
4686347,50,Friedrichshain-Kreuzberg,airbnb
8806534,35,Friedrichshain-Kreuzberg,airbnb
494884,179,Friedrichshain-Kreuzberg,airbnb
9584746,24,Friedrichshain-Kreuzberg,airbnb
4459728,44,Friedrichshain-Kreuzberg,airbnb
12067299,17,Pankow,airbnb
16640528,22,Pankow,airbnb
11789332,17,Pankow,airbnb
9969557,35,Pankow,airbnb
8494923,32,Pankow,airbnb
16298466,35,Friedrichshain-Kreuzberg,airbnb
17145389,35,Friedrichshain-Kreuzberg,airbnb
17486466,40,Friedrichshain-Kreuzberg,airbnb
14455293,26,Friedrichshain-Kreuzberg,airbnb
7459257,20,Friedrichshain-Kreuzberg,airbnb
18269458,58,Friedrichshain-Kreuzberg,airbnb
16158465,76,Friedrichshain-Kreuzberg,airbnb
7608409,16,Friedrichshain-Kreuzberg,airbnb
8468968,25,Friedrichshain-Kreuzberg,airbnb
